2068,38,61,2017/5/8 14:24,2017/5/8 15:59,89,0,0,0
595,61,25,2017/5/8 15:37,2017/5/8 18:37,89,0,0,0
562,25,61,2017/5/9 2:21,2017/5/9 5:21,89,0,0,0
1349,21,50,2017/5/5 11:11,2017/5/5 15:51,110,0,0,0
1495,50,60,2017/5/5 23:55,2017/5/6 2:00,110,0,0,0
1790,60,52,2017/5/5 20:00,2017/5/5 21:45,110,0,0,0
1794,52,61,2017/5/5 23:52,2017/5/6 1:12,110,0,0,0
1801,61,52,2017/5/6 11:20,2017/5/6 12:45,110,0,0,0
1805,52,60,2017/5/6 14:26,2017/5/6 16:21,110,0,0,0
1500,60,50,2017/5/6 18:44,2017/5/6 20:49,110,1,0,0
1371,50,21,2017/5/6 19:34,2017/5/6 23:49,110,1,1,0
1377,21,50,2017/5/7 16:25,2017/5/7 21:05,110,0,0,0
1497,50,60,2017/5/7 21:06,2017/5/7 23:11,110,1,1,0
1796,60,52,2017/5/7 22:53,2017/5/8 0:38,110,0,0,0
1799,52,61,2017/5/7 21:02,2017/5/7 22:22,110,0,0,0
1601,61,66,2017/5/8 7:55,2017/5/8 9:20,110,0,0,0
1611,66,61,2017/5/8 15:09,2017/5/8 16:44,110,0,0,0
1492,61,12,2017/5/8 15:52,2017/5/8 18:37,110,0,0,0
1493,12,61,2017/5/8 17:12,2017/5/8 19:57,110,0,0,0
1779,61,32,2017/5/5 13:59,2017/5/5 15:34,111,0,0,0
1761,32,67,2017/5/5 16:01,2017/5/5 17:26,111,0,0,0
1777,67,32,2017/5/5 13:10,2017/5/5 14:40,111,0,0,0
1778,32,61,2017/5/5 19:13,2017/5/5 20:38,111,0,0,0
2075,61,38,2017/5/5 21:10,2017/5/5 22:55,111,0,0,0
2076,38,27,2017/5/5 23:28,2017/5/6 1:28,111,0,0,0
1338,27,49,2017/5/6 17:04,2017/5/6 19:54,111,0,0,0
1340,49,20,2017/5/6 20:46,2017/5/7 1:51,111,0,0,0
1447,20,50,2017/5/7 16:33,2017/5/7 21:48,111,1,0,0
1510,50,9,2017/5/8 0:27,2017/5/8 3:17,111,1,1,0
1505,9,50,2017/5/7 18:45,2017/5/7 21:45,111,0,0,0
1269,50,62,2017/5/8 15:08,2017/5/8 16:33,111,0,0,0
1281,62,50,2017/5/8 12:16,2017/5/8 13:41,111,0,0,0
413,50,57,2017/5/8 18:12,2017/5/8 19:37,111,0,0,0
422,57,79,2017/5/8 22:14,2017/5/9 0:34,111,0,0,0
552,79,52,2017/5/9 0:10,2017/5/9 3:00,111,0,0,0
505,52,49,2017/5/9 5:25,2017/5/9 6:55,111,0,0,0
1316,78,52,2017/5/5 13:47,2017/5/5 15:57,112,0,0,0
1363,52,15,2017/5/5 20:52,2017/5/5 23:07,112,0,0,0
1341,15,49,2017/5/5 23:34,2017/5/6 0:54,112,0,0,0
1306,49,27,2017/5/6 0:38,2017/5/6 3:33,112,0,0,0
2227,27,36,2017/5/6 14:01,2017/5/6 17:21,112,0,0,0
2233,36,27,2017/5/6 17:47,2017/5/6 20:52,112,0,0,0
2079,27,38,2017/5/7 13:10,2017/5/7 15:10,112,0,0,0
2067,38,61,2017/5/7 12:05,2017/5/7 13:40,112,0,1,0
2297,61,32,2017/5/7 20:27,2017/5/7 22:02,112,1,0,0
2290,32,44,2017/5/7 19:50,2017/5/7 22:15,112,0,0,0
2299,44,32,2017/5/8 1:47,2017/5/8 4:02,112,0,0,0
2271,32,61,2017/5/7 22:24,2017/5/7 23:59,112,0,0,0
2279,61,57,2017/5/8 14:16,2017/5/8 15:51,112,0,0,0
2275,57,46,2017/5/8 20:00,2017/5/8 21:55,112,0,0,0
1226,46,52,2017/5/8 15:50,2017/5/8 18:15,112,0,0,0
1235,52,22,2017/5/8 18:48,2017/5/8 23:48,112,0,0,0
2083,61,38,2017/5/5 16:29,2017/5/5 18:04,113,0,0,0
2087,38,30,2017/5/5 10:00,2017/5/5 11:35,113,0,0,0
2091,30,38,2017/5/5 17:33,2017/5/5 19:03,113,0,0,0
2095,38,61,2017/5/5 21:33,2017/5/5 23:03,113,0,0,0
1644,61,72,2017/5/5 21:12,2017/5/6 0:02,113,0,0,0
1648,72,61,2017/5/5 21:15,2017/5/6 0:00,113,0,0,0
2277,61,57,2017/5/6 14:47,2017/5/6 16:22,113,0,0,0
2273,57,46,2017/5/6 15:07,2017/5/6 17:02,113,0,0,0
1236,46,52,2017/5/6 21:00,2017/5/6 23:25,113,0,0,0
1245,52,22,2017/5/7 0:26,2017/5/7 5:26,113,0,0,0
1239,22,52,2017/5/7 18:52,2017/5/7 23:42,113,0,0,0
1212,52,46,2017/5/7 18:57,2017/5/7 21:17,113,0,0,0
2283,46,57,2017/5/8 3:11,2017/5/8 5:01,113,0,0,0
2288,57,61,2017/5/8 6:17,2017/5/8 7:47,113,0,0,0
2031,61,59,2017/5/8 17:01,2017/5/8 18:41,113,0,0,0
2013,59,78,2017/5/8 20:09,2017/5/8 22:19,113,0,0,0
2014,78,59,2017/5/8 21:33,2017/5/8 23:33,113,0,0,0
2017,59,61,2017/5/8 23:23,2017/5/9 1:08,113,0,0,0
2362,37,50,2017/5/5 14:29,2017/5/5 16:29,114,0,0,0
1535,50,54,2017/5/5 15:39,2017/5/5 17:54,114,0,0,0
1542,54,77,2017/5/5 21:23,2017/5/5 23:38,114,0,0,0
1533,77,54,2017/5/5 18:30,2017/5/5 20:55,114,0,0,0
1538,54,50,2017/5/5 21:57,2017/5/6 0:02,114,0,0,0
1130,50,35,2017/5/6 11:37,2017/5/6 13:07,114,0,0,0
1142,35,34,2017/5/6 16:01,2017/5/6 17:21,114,0,0,0
1117,34,35,2017/5/6 19:03,2017/5/6 20:18,114,0,0,0
1125,35,50,2017/5/6 16:39,2017/5/6 18:09,114,1,1,0
909,50,46,2017/5/6 18:42,2017/5/6 21:27,114,0,0,0
895,46,50,2017/5/7 2:40,2017/5/7 5:30,114,1,1,0
869,50,46,2017/5/7 8:52,2017/5/7 11:37,114,1,1,0
821,46,43,2017/5/7 16:45,2017/5/7 17:55,114,0,0,0
835,43,46,2017/5/7 16:18,2017/5/7 17:28,114,0,0,0
845,46,50,2017/5/7 21:14,2017/5/7 23:49,114,0,0,0
716,50,25,2017/5/7 23:52,2017/5/8 2:57,114,0,0,0
729,25,50,2017/5/8 9:06,2017/5/8 12:06,114,0,0,0
957,50,57,2017/5/8 15:38,2017/5/8 17:03,114,0,0,0
969,57,44,2017/5/8 21:42,2017/5/9 0:12,114,0,0,0
939,44,57,2017/5/8 21:37,2017/5/8 23:57,114,0,0,0
1022,57,50,2017/5/9 0:36,2017/5/9 2:06,114,0,0,0
1310,50,22,2017/5/5 16:13,2017/5/5 20:58,115,0,0,0
195,22,49,2017/5/6 0:29,2017/5/6 4:59,115,0,0,0
206,49,37,2017/5/5 21:55,2017/5/6 0:05,115,0,0,0
2363,37,50,2017/5/6 16:28,2017/5/6 18:28,115,0,0,0
2359,50,37,2017/5/6 18:02,2017/5/6 20:07,115,0,0,0
104,37,49,2017/5/6 14:31,2017/5/6 16:36,115,0,0,0
110,49,21,2017/5/6 18:41,2017/5/6 23:11,115,1,1,0
985,21,49,2017/5/7 14:47,2017/5/7 19:02,115,1,0,0
992,49,78,2017/5/7 15:47,2017/5/7 18:37,115,1,0,0
1555,78,58,2017/5/7 22:53,2017/5/8 0:43,115,0,0,0
1556,58,49,2017/5/7 23:46,2017/5/8 1:21,115,0,0,0
574,49,27,2017/5/8 15:53,2017/5/8 18:43,115,0,0,0
1334,27,49,2017/5/8 22:12,2017/5/9 1:02,115,0,0,0
1335,49,20,2017/5/9 2:52,2017/5/9 7:57,115,0,0,0
1800,61,52,2017/5/5 14:17,2017/5/5 15:42,116,0,0,0
1804,52,60,2017/5/5 19:12,2017/5/5 21:07,116,0,0,0
1499,60,50,2017/5/5 19:47,2017/5/5 21:52,116,0,0,0
1354,50,21,2017/5/6 4:43,2017/5/6 8:58,116,0,0,0
1376,21,50,2017/5/6 17:26,2017/5/6 22:06,116,0,0,0
1496,50,60,2017/5/6 21:24,2017/5/6 23:29,116,0,0,0
1788,60,52,2017/5/6 21:50,2017/5/6 23:35,116,0,0,0
1789,52,61,2017/5/7 4:22,2017/5/7 5:42,116,0,0,0
2085,61,38,2017/5/7 8:40,2017/5/7 10:15,116,0,1,0
2089,38,30,2017/5/7 11:18,2017/5/7 12:53,116,0,0,0
2093,30,38,2017/5/7 21:11,2017/5/7 22:41,116,0,0,0
2097,38,61,2017/5/7 22:03,2017/5/7 23:33,116,1,0,0
1646,61,72,2017/5/8 3:10,2017/5/8 6:00,116,0,0,0
1679,72,61,2017/5/8 6:38,2017/5/8 9:23,116,0,0,0
296,61,14,2017/5/8 14:31,2017/5/8 15:56,116,0,0,0
309,14,61,2017/5/8 19:21,2017/5/8 20:46,116,0,0,0
1462,61,15,2017/5/8 17:57,2017/5/8 19:32,116,0,0,0
1456,15,61,2017/5/9 0:24,2017/5/9 1:49,116,0,0,0
42,49,32,2017/5/5 15:17,2017/5/5 16:52,90,0,0,0
62,32,71,2017/5/5 17:49,2017/5/5 19:24,90,0,0,0
46,71,32,2017/5/5 17:36,2017/5/5 19:21,90,0,0,0
47,32,49,2017/5/5 23:50,2017/5/6 1:15,90,0,0,0
804,49,11,2017/5/5 22:45,2017/5/6 1:15,90,0,0,0
757,11,49,2017/5/6 1:20,2017/5/6 3:35,90,0,0,0
2346,49,65,2017/5/6 16:42,2017/5/6 19:27,90,0,0,0
2347,65,77,2017/5/6 17:29,2017/5/6 19:19,90,0,0,0
2348,77,65,2017/5/6 13:50,2017/5/6 15:55,90,0,0,0
2349,65,49,2017/5/7 0:15,2017/5/7 2:55,90,1,0,0
155,49,72,2017/5/6 21:29,2017/5/7 0:29,90,0,0,0
131,72,49,2017/5/7 9:42,2017/5/7 12:27,90,0,0,0
892,49,46,2017/5/7 13:49,2017/5/7 16:34,90,1,1,0
906,46,49,2017/5/7 16:19,2017/5/7 19:04,90,1,0,0
1402,49,18,2017/5/7 21:26,2017/5/8 2:36,90,0,0,0
1419,18,49,2017/5/8 9:25,2017/5/8 15:05,90,0,0,0
45,49,32,2017/5/8 10:46,2017/5/8 12:21,90,0,0,0
65,32,71,2017/5/8 12:24,2017/5/8 13:59,90,0,0,0
31,71,32,2017/5/8 13:55,2017/5/8 15:40,90,0,0,0
32,32,49,2017/5/8 23:59,2017/5/9 1:24,90,0,0,0
807,49,11,2017/5/8 21:18,2017/5/8 23:48,90,0,0,0
758,11,49,2017/5/9 2:36,2017/5/9 4:51,90,0,0,0
1887,67,36,2017/5/5 10:30,2017/5/5 12:40,117,0,0,0
1167,36,62,2017/5/5 18:45,2017/5/5 21:05,117,0,0,0
224,62,50,2017/5/5 16:16,2017/5/5 17:41,117,0,0,0
908,50,46,2017/5/5 18:40,2017/5/5 21:25,117,0,0,0
887,46,50,2017/5/6 4:09,2017/5/6 6:59,117,0,0,0
392,50,54,2017/5/6 16:33,2017/5/6 18:48,117,0,0,0
339,54,78,2017/5/6 14:39,2017/5/6 15:44,117,0,0,0
387,78,54,2017/5/6 20:21,2017/5/6 21:31,117,0,0,0
388,54,50,2017/5/6 17:44,2017/5/6 19:54,117,0,0,0
1268,50,62,2017/5/7 17:49,2017/5/7 19:14,117,1,0,0
1280,62,50,2017/5/7 13:12,2017/5/7 14:37,117,1,0,0
412,50,57,2017/5/7 16:54,2017/5/7 18:19,117,0,1,0
421,57,79,2017/5/7 15:22,2017/5/7 17:42,117,0,0,0
513,79,52,2017/5/7 18:57,2017/5/7 21:47,117,0,0,0
514,52,49,2017/5/8 7:33,2017/5/8 9:03,117,0,0,0
1165,49,34,2017/5/8 11:13,2017/5/8 13:18,117,0,0,0
1181,34,49,2017/5/8 14:06,2017/5/8 16:06,117,0,0,0
657,49,66,2017/5/8 23:48,2017/5/9 1:13,117,0,0,0
675,66,25,2017/5/8 20:07,2017/5/8 22:32,117,0,0,0
1086,49,38,2017/5/5 8:47,2017/5/5 10:27,91,0,0,0
1047,38,49,2017/5/5 13:33,2017/5/5 15:03,91,0,0,0
534,49,63,2017/5/5 21:19,2017/5/5 22:14,91,0,0,0
298,63,14,2017/5/6 1:27,2017/5/6 3:02,91,0,0,0
305,14,63,2017/5/5 23:29,2017/5/6 1:09,91,0,0,0
1561,63,25,2017/5/6 4:23,2017/5/6 6:48,91,0,0,0
1565,25,63,2017/5/6 10:05,2017/5/6 12:35,91,0,0,0
553,63,49,2017/5/6 11:19,2017/5/6 12:09,91,0,0,0
174,49,62,2017/5/6 15:13,2017/5/6 16:58,91,0,0,0
270,62,49,2017/5/6 19:45,2017/5/6 21:35,91,1,1,0
496,49,25,2017/5/6 23:48,2017/5/7 2:38,91,1,1,0
2069,25,61,2017/5/7 10:15,2017/5/7 13:10,91,0,0,0
1802,61,52,2017/5/7 15:17,2017/5/7 16:42,91,0,1,0
1806,52,60,2017/5/7 13:30,2017/5/7 15:25,91,0,0,0
1501,60,50,2017/5/7 19:02,2017/5/7 21:07,91,0,0,0
1355,50,21,2017/5/7 19:34,2017/5/7 23:49,91,0,0,0
1378,21,50,2017/5/8 10:34,2017/5/8 15:14,91,0,0,0
1498,50,60,2017/5/8 21:40,2017/5/8 23:45,91,0,0,0
1791,60,52,2017/5/9 0:23,2017/5/9 2:08,91,0,0,0
1795,52,61,2017/5/8 21:27,2017/5/8 22:47,91,0,0,0
2360,50,37,2017/5/5 19:38,2017/5/5 21:43,118,0,0,0
1332,37,49,2017/5/5 23:47,2017/5/6 1:52,118,0,0,0
1336,49,20,2017/5/5 22:25,2017/5/6 3:45,118,0,0,0
1304,20,49,2017/5/6 11:12,2017/5/6 16:07,118,0,0,0
1314,49,27,2017/5/6 17:18,2017/5/6 20:03,118,0,0,0
1322,27,49,2017/5/7 19:50,2017/5/7 22:40,118,1,0,0
1330,49,15,2017/5/7 19:37,2017/5/7 20:57,118,0,1,0
1381,15,52,2017/5/7 21:24,2017/5/7 23:34,118,0,0,0
1392,52,78,2017/5/8 4:27,2017/5/8 6:32,118,0,0,0
1319,78,52,2017/5/8 19:03,2017/5/8 21:13,118,0,0,0
1366,52,15,2017/5/8 16:06,2017/5/8 18:21,118,0,0,0
1344,15,49,2017/5/8 16:56,2017/5/8 18:16,118,0,0,0
1309,49,27,2017/5/9 1:45,2017/5/9 4:40,118,0,0,0
519,25,49,2017/5/5 16:21,2017/5/5 19:31,92,0,0,0
55,49,72,2017/5/5 11:57,2017/5/5 14:52,92,0,0,0
24,72,49,2017/5/5 23:18,2017/5/6 1:58,92,0,0,0
347,49,60,2017/5/5 23:02,2017/5/6 1:37,92,0,0,0
357,60,78,2017/5/6 1:05,2017/5/6 2:00,92,0,0,0
367,78,60,2017/5/6 13:39,2017/5/6 14:49,92,0,0,0
368,60,49,2017/5/6 14:09,2017/5/6 16:39,92,0,0,0
1650,49,67,2017/5/6 21:31,2017/5/7 0:01,92,0,0,0
1676,67,49,2017/5/7 0:07,2017/5/7 2:32,92,1,0,0
44,49,32,2017/5/7 11:39,2017/5/7 13:14,92,1,0,0
64,32,71,2017/5/7 18:53,2017/5/7 20:28,92,0,0,0
22,71,32,2017/5/7 13:18,2017/5/7 15:03,92,0,0,0
23,32,49,2017/5/7 18:40,2017/5/7 20:05,92,1,0,0
1149,49,34,2017/5/7 22:24,2017/5/8 0:34,92,0,0,0
1100,34,49,2017/5/8 6:16,2017/5/8 8:11,92,0,0,0
149,49,62,2017/5/8 7:23,2017/5/8 9:13,92,0,0,0
1177,62,36,2017/5/8 19:07,2017/5/8 21:47,92,0,0,0
1189,36,62,2017/5/8 19:57,2017/5/8 22:27,92,0,0,0
1289,62,50,2017/5/8 17:40,2017/5/8 19:20,92,0,0,0
2195,32,67,2017/5/5 14:58,2017/5/5 16:28,119,0,0,0
1926,67,26,2017/5/5 15:33,2017/5/5 18:03,119,0,0,0
1922,26,77,2017/5/6 0:11,2017/5/6 2:16,119,0,0,0
1529,77,60,2017/5/6 2:41,2017/5/6 4:41,119,0,0,0
1517,60,52,2017/5/6 2:58,2017/5/6 4:53,119,0,0,0
2144,52,38,2017/5/6 9:37,2017/5/6 11:12,119,0,0,0
2124,38,43,2017/5/6 13:07,2017/5/6 15:12,119,0,0,0
2134,43,38,2017/5/6 18:50,2017/5/6 20:55,119,0,0,0
2151,38,52,2017/5/6 18:49,2017/5/6 20:04,119,0,0,0
1724,52,38,2017/5/7 23:19,2017/5/8 0:54,119,0,0,0
1688,38,48,2017/5/7 18:57,2017/5/7 21:07,119,0,0,0
1699,48,38,2017/5/8 5:02,2017/5/8 7:12,119,0,0,0
1710,38,52,2017/5/7 22:59,2017/5/8 0:14,119,0,0,0
1725,52,38,2017/5/8 21:06,2017/5/8 22:41,119,0,0,0
1689,38,48,2017/5/8 18:11,2017/5/8 20:21,119,0,0,0
1716,48,38,2017/5/8 21:22,2017/5/8 23:32,119,0,0,0
1719,38,52,2017/5/9 1:35,2017/5/9 2:50,119,0,0,0
383,78,60,2017/5/5 12:31,2017/5/5 13:41,93,0,0,0
389,60,49,2017/5/5 19:56,2017/5/5 22:26,93,0,0,0
2224,49,35,2017/5/5 20:04,2017/5/5 21:39,93,0,0,0
2205,35,49,2017/5/6 0:10,2017/5/6 1:25,93,0,0,0
230,49,62,2017/5/6 2:10,2017/5/6 3:55,93,0,0,0
255,62,49,2017/5/6 3:28,2017/5/6 5:18,93,0,0,0
891,49,46,2017/5/6 19:43,2017/5/6 22:28,93,0,0,0
905,46,49,2017/5/6 23:04,2017/5/7 1:49,93,0,0,0
313,49,14,2017/5/7 1:23,2017/5/7 2:38,93,0,0,0
276,14,49,2017/5/7 4:12,2017/5/7 5:32,93,0,1,0
1548,49,58,2017/5/7 12:15,2017/5/7 13:55,93,0,1,0
1550,58,78,2017/5/7 12:17,2017/5/7 14:07,93,0,0,0
1016,78,49,2017/5/7 20:24,2017/5/7 23:19,93,1,1,0
1024,49,21,2017/5/8 1:07,2017/5/8 5:32,93,0,0,0
107,21,49,2017/5/8 10:12,2017/5/8 14:52,93,0,0,0
109,49,37,2017/5/8 23:28,2017/5/9 1:48,93,0,0,0
867,50,46,2017/5/5 8:53,2017/5/5 11:38,94,0,0,0
819,46,43,2017/5/5 13:04,2017/5/5 14:14,94,0,0,0
856,43,46,2017/5/5 17:52,2017/5/5 19:02,94,0,0,0
857,46,50,2017/5/5 21:49,2017/5/6 0:24,94,0,0,0
16,50,72,2017/5/6 13:47,2017/5/6 16:42,94,0,0,0
1156,72,49,2017/5/6 16:03,2017/5/6 18:48,94,1,1,0
252,49,62,2017/5/7 0:04,2017/5/7 1:49,94,0,0,0
273,62,49,2017/5/6 21:35,2017/5/6 23:35,94,1,0,0
327,49,14,2017/5/7 17:09,2017/5/7 18:29,94,0,0,0
287,14,49,2017/5/7 14:10,2017/5/7 15:30,94,1,0,0
243,49,57,2017/5/7 18:53,2017/5/7 20:38,94,1,0,0
1284,57,49,2017/5/8 3:02,2017/5/8 4:52,94,0,0,0
439,49,56,2017/5/8 8:27,2017/5/8 9:52,94,0,0,0
494,56,76,2017/5/8 10:49,2017/5/8 13:29,94,0,0,0
456,76,56,2017/5/8 15:04,2017/5/8 17:49,94,0,0,0
462,56,49,2017/5/8 17:06,2017/5/8 18:31,94,0,0,0
332,49,17,2017/5/9 5:29,2017/5/9 8:34,94,0,0,0
1808,49,54,2017/5/5 13:42,2017/5/5 15:57,95,0,0,0
1816,54,49,2017/5/5 15:36,2017/5/5 18:01,95,0,0,0
251,49,62,2017/5/5 22:53,2017/5/6 0:38,95,0,0,0
1612,62,50,2017/5/6 4:08,2017/5/6 5:38,95,0,0,0
1503,50,12,2017/5/6 10:36,2017/5/6 13:36,95,0,0,0
1504,12,50,2017/5/6 13:51,2017/5/6 16:41,95,0,0,0
1536,50,54,2017/5/7 18:44,2017/5/7 20:59,95,1,0,0
1543,54,77,2017/5/7 23:03,2017/5/8 1:18,95,0,0,0
1534,77,54,2017/5/8 2:29,2017/5/8 4:54,95,0,0,0
1539,54,50,2017/5/7 23:30,2017/5/8 1:35,95,0,0,0
1313,50,22,2017/5/8 18:02,2017/5/8 22:47,95,0,0,0
197,22,49,2017/5/8 16:55,2017/5/8 21:10,95,0,0,0
208,49,37,2017/5/9 4:05,2017/5/9 6:15,95,0,0,0
749,61,11,2017/5/5 14:27,2017/5/5 16:57,96,0,0,0
808,11,61,2017/5/5 16:47,2017/5/5 19:17,96,0,0,0
1784,61,62,2017/5/5 21:37,2017/5/5 23:07,96,0,0,0
1797,62,61,2017/5/6 4:49,2017/5/6 6:29,96,0,0,0
2155,61,37,2017/5/6 8:34,2017/5/6 10:39,96,0,0,0
2148,37,43,2017/5/6 15:41,2017/5/6 17:36,96,0,0,0
2285,43,37,2017/5/6 15:02,2017/5/6 16:42,96,0,0,0
2292,37,61,2017/5/6 21:55,2017/5/7 0:00,96,0,0,0
1836,61,67,2017/5/7 1:37,2017/5/7 4:17,96,0,0,0
1889,67,36,2017/5/7 17:16,2017/5/7 19:26,96,0,0,0
1169,36,62,2017/5/7 12:27,2017/5/7 14:47,96,0,0,0
274,62,50,2017/5/7 22:01,2017/5/7 23:26,96,0,0,0
910,50,46,2017/5/7 23:42,2017/5/8 2:27,96,0,0,0
884,46,50,2017/5/8 2:20,2017/5/8 5:10,96,0,0,0
923,50,38,2017/5/8 8:11,2017/5/8 9:46,96,0,0,0
920,38,44,2017/5/8 14:28,2017/5/8 16:43,96,0,0,0
889,44,38,2017/5/8 19:13,2017/5/8 21:23,96,0,0,0
894,38,50,2017/5/9 1:49,2017/5/9 3:19,96,0,0,0
145,50,38,2017/5/9 0:49,2017/5/9 2:24,96,0,0,0
151,38,67,2017/5/9 0:26,2017/5/9 2:01,96,0,0,0
1320,27,49,2017/5/5 13:56,2017/5/5 16:46,97,0,0,0
1328,49,15,2017/5/5 21:44,2017/5/5 23:04,97,0,0,0
1379,15,52,2017/5/5 17:41,2017/5/5 19:51,97,0,0,0
1390,52,78,2017/5/6 1:40,2017/5/6 3:45,97,0,0,0
1317,78,52,2017/5/6 12:27,2017/5/6 14:37,97,0,0,0
1364,52,15,2017/5/6 16:10,2017/5/6 18:25,97,0,0,0
1342,15,49,2017/5/6 23:46,2017/5/7 1:06,97,1,1,0
1307,49,27,2017/5/7 5:16,2017/5/7 8:11,97,1,1,0
2228,27,36,2017/5/7 11:37,2017/5/7 14:57,97,0,0,0
2231,36,27,2017/5/7 19:56,2017/5/7 23:01,97,0,0,0
2172,27,46,2017/5/7 23:38,2017/5/8 1:38,97,0,0,0
1861,46,27,2017/5/8 5:41,2017/5/8 7:36,97,0,0,0
1323,27,49,2017/5/8 18:03,2017/5/8 20:58,97,0,0,0
1331,49,15,2017/5/8 17:48,2017/5/8 19:08,97,0,0,0
1382,15,52,2017/5/8 22:41,2017/5/9 0:51,97,0,0,0
1345,52,78,2017/5/9 2:47,2017/5/9 4:52,97,0,0,0
710,50,30,2017/5/5 16:42,2017/5/5 19:17,98,0,0,0
722,30,50,2017/5/5 15:47,2017/5/5 18:22,98,0,0,0
1134,50,31,2017/5/5 20:10,2017/5/5 21:40,98,0,0,0
1106,31,50,2017/5/5 23:34,2017/5/6 1:19,98,0,0,0
714,50,25,2017/5/6 0:54,2017/5/6 3:59,98,0,0,0
727,25,50,2017/5/6 7:05,2017/5/6 10:05,98,0,0,0
732,50,25,2017/5/6 21:47,2017/5/7 0:32,98,0,0,0
746,25,50,2017/5/7 2:59,2017/5/7 5:49,98,0,1,0
88,50,68,2017/5/7 13:33,2017/5/7 15:48,98,0,1,0
102,68,50,2017/5/7 20:29,2017/5/7 22:44,98,1,0,0
1136,50,31,2017/5/7 17:01,2017/5/7 18:31,98,0,1,0
1146,31,50,2017/5/7 18:30,2017/5/7 20:15,98,0,0,0
609,50,32,2017/5/8 21:38,2017/5/8 23:08,98,0,0,0
618,32,30,2017/5/8 17:11,2017/5/8 19:11,98,0,0,0
638,30,32,2017/5/9 2:15,2017/5/9 4:00,98,0,0,0
642,32,50,2017/5/8 23:43,2017/5/9 1:13,98,0,0,0
1425,50,7,2017/5/5 9:00,2017/5/5 10:25,10,0,0,0
1431,7,50,2017/5/5 20:13,2017/5/5 21:58,10,0,0,0
1270,50,62,2017/5/5 18:23,2017/5/5 19:48,10,0,0,0
1027,62,36,2017/5/5 22:15,2017/5/6 0:55,10,0,0,0
986,36,62,2017/5/5 21:26,2017/5/5 23:46,10,0,0,0
139,62,49,2017/5/6 16:02,2017/5/6 17:57,10,0,0,0
536,49,25,2017/5/6 20:51,2017/5/6 23:41,10,0,0,0
499,25,49,2017/5/7 1:08,2017/5/7 4:13,10,1,1,0
1416,49,7,2017/5/7 11:05,2017/5/7 12:45,10,1,1,0
1423,7,49,2017/5/7 15:45,2017/5/7 17:10,10,0,0,0
1469,49,13,2017/5/7 21:56,2017/5/8 1:16,10,1,1,0
1465,13,49,2017/5/7 19:53,2017/5/7 22:53,10,0,0,0
1294,49,66,2017/5/8 16:26,2017/5/8 18:01,10,0,0,0
1257,66,49,2017/5/8 13:41,2017/5/8 15:11,10,0,0,0
549,49,57,2017/5/8 19:34,2017/5/8 21:14,10,0,0,0
508,57,29,2017/5/8 20:11,2017/5/8 21:51,10,0,0,0
511,29,57,2017/5/9 1:10,2017/5/9 2:50,10,0,0,0
584,57,49,2017/5/9 7:04,2017/5/9 8:49,10,0,0,0
1005,50,31,2017/5/7 17:38,2017/5/7 19:08,99,1,1,0
1019,31,50,2017/5/7 22:01,2017/5/7 23:51,99,1,0,0
